Symbol,HR,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
CYP20A1,0.9119640274068923,-0.09215473331851978,0.16741894967401366,-0.5504438625254606,0.5820149708930997,0.9530382535066112,0.554064870292929,++-+-+-,3,7
C9orf147,0.9307175711129144,-0.07179940850923237,0.13045026574076443,-0.5503967975957581,0.5820472446851356,0.9530382535066112,0.20373298098744044,+.+...-,1,3
SHKBP1,0.8784819365042221,-0.12955993331456275,0.23540791749837556,-0.5503635336116373,0.5820700552713929,0.9530382535066112,0.12618670146646271,++-...-,2,4
TAS2R42,0.9555690249462611,-0.045448278302109096,0.08259921010024183,-0.5502265487400348,0.5821639962618554,0.9530382535066112,0.5217651927326191,+.-...-,2,3
ASB4,0.9708544095616044,-0.029578760592258422,0.05375850289430633,-0.5502154821984666,0.582171585743902,0.9530382535066112,0.9194955303912205,-+.+-+-,3,6
SDR9C7,1.0327941335553423,0.03226788039797297,0.05866245963333033,0.5500601338515865,0.5822781291890116,0.9530382535066112,0.4150230543516921,+++...+,4,4
KCNRG,0.9483910796791332,-0.05298833048765781,0.09634522452289135,-0.5499839846765621,0.5823303583385898,0.9530382535066112,0.7253710068464173,+--+..-,3,5
PLEKHA6,0.9702547126832449,-0.0301966515604341,0.05491087128996178,-0.5499211877549343,0.582373431098528,0.9530382535066112,0.8656689511158175,--+++--,4,7
XG,0.9661091756300417,-0.03447843290513954,0.06270459051982331,-0.5498550045429225,0.5824188281439391,0.9530382535066112,0.5417043921910019,-++-..-,3,5
PRSS37,0.9586066109799694,-0.04227449578553043,0.07688503773659716,-0.5498403464450383,0.5824288827953419,0.9530382535066112,0.8118273195431309,-++-..+,2,5
MRPL1,0.8877090141821218,-0.1191112764228407,0.21665408355730575,-0.5497762814672974,0.582472828808272,0.9530382535066112,0.13438367659955025,+---..-,4,5
FHL3,1.1571847269060744,0.1459900957144541,0.2655710645272872,0.5497213936853943,0.5825104808629904,0.9530382535066112,0.0394751379684757,-+-.++-,3,6
CMTR1,0.8676724382842351,-0.14194101079432242,0.25823169922305694,-0.5496653246730788,0.5825489443940619,0.9530382535066112,0.08366197426297002,--.+++-,3,6
ADAMTS1,1.0399493436156642,0.039172003905143804,0.07126915940961957,0.5496347119797312,0.5825699453049882,0.9530382535066112,0.8665564197746732,+++-++-,5,7
GABPB1-AS1,0.8477660287953639,-0.16515059069967547,0.3004752916095948,-0.5496311853630026,0.5825723646562626,0.9530382535066112,0.05776110286716747,+-.-...,2,3
CLCF1,1.0494773974929013,0.04829232359394741,0.0878644910620197,0.5496227544282931,0.5825781485168947,0.9530382535066112,0.44521997974641475,+++-+++,6,7
CACNA2D2,0.9536167309075687,-0.047493437829610324,0.08642947177844969,-0.5495051265771166,0.5826588473585743,0.9530382535066112,0.9316094840933551,-+++-+-,3,7
MOCOS,1.0498770295551159,0.04867304260155551,0.08857688802293516,0.5495004813101204,0.5826620343611146,0.9530382535066112,0.22795623580762447,++-++--,4,7
HIST2H3A,0.964234728834907,-0.036420519369580684,0.06630218651617509,-0.5493109847998079,0.5827920501538517,0.9530382535066112,0.28997000411368556,+..-..-,2,3
TNFSF12,0.8896305453574688,-0.11694902001698236,0.21290345772954297,-0.5493054047320635,0.5827958789093599,0.9530382535066112,0.17549769111291838,---.+++,3,6
SCOC,1.0931841445943837,0.08909467130247652,0.16221078896334148,0.5492524379658328,0.5828322225647011,0.9530382535066112,0.19116190293099505,+++...-,3,4
SCAMP4,0.9263999288505157,-0.07644924896552954,0.13921610929055284,-0.5491408239686911,0.5829088110422478,0.9530382535066112,0.40945681765644404,++-.---,4,6
MOGS,0.9288511347603124,-0.07380679546240779,0.13441510426912107,-0.5490959953029868,0.5829395733734222,0.9530382535066112,0.6276557076808402,+--+---,5,7
SLC25A36,0.9442705710323809,-0.05734253204849774,0.10443655051292468,-0.5490657415135637,0.5829603345595957,0.9530382535066112,0.6954770497277748,++--+--,4,7
THOC1,0.9096464870205437,-0.09469923074911357,0.17247511442902314,-0.5490602575485413,0.5829640978810846,0.9530382535066112,0.17953733251933077,++-+---,4,7
KANK1,1.0632247926904135,0.061306547078813785,0.1116693786780911,0.5490005210429436,0.5830050922527421,0.9530382535066112,0.09296041419199991,-+++++-,5,7
S100A8,0.9738957469506725,-0.026451017053297672,0.04818239416124441,-0.5489768101763111,0.583021364284982,0.9530382535066112,0.18300792836979454,++---+-,4,7
C1orf167,0.889435471324366,-0.11716831939323429,0.2134702607261568,-0.548874203810243,0.5830917822925091,0.9530382535066112,0.08070985430885581,--+-..+,3,5
FHAD1,0.9086476821410407,-0.09579784834015317,0.17455721891282833,-0.5488048499901538,0.5831393815643431,0.9530382535066112,0.29067371764473315,++-+..-,2,5
GPR52,1.1100158485899516,0.1043742932312783,0.19019167150946215,0.5487847727658549,0.5831531614067339,0.9530382535066112,0.01904998049918927,--++++-,4,7
SLC9A3,1.0397127464600115,0.03894446967465272,0.07098288976061508,0.5486458751678083,0.5832484968210443,0.9530382535066112,0.38459583033316647,++-.---,2,6
ATP13A3,1.0776671019102038,0.07479861395095104,0.13635377639844795,0.5485628335835547,0.5833054977050034,0.9530382535066112,0.21837925664636262,++-.++-,4,6
INHBB,1.0274092874105127,0.027040378732298906,0.04929937285389017,0.5484933614153507,0.5833531863502881,0.9530382535066112,0.9580360726237577,+-+--+-,3,7
KIAA1467,1.0513185970928427,0.05004518305875294,0.09124243651051522,0.5484858249372317,0.5833583598180485,0.9530382535066112,0.7011259685937429,+.-...-,1,3
E2F5,1.0814811549026864,0.07833154129631789,0.1428461638655053,0.5483629323785677,0.5834427232860413,0.9530382535066112,0.14912757345955216,++-++--,4,7
PLEKHF2,0.9481568143412222,-0.0532353744350751,0.09708694026425731,-0.5483268325294394,0.5834675062450023,0.9530382535066112,0.6733430115911202,++-.+--,3,6
RXRG,0.9728153226569736,-0.027561016807754468,0.050300890653446374,-0.5479230377378242,0.5837447494112852,0.9530382535066112,0.5664381213791821,-+..---,4,5
WASH4P,0.8974223137202333,-0.10822872089509673,0.19754847388376437,-0.5478590584241996,0.5837886828685128,0.9530382535066112,0.19692992834916728,+.-...-,2,3
ADRA1D,1.0551190567318642,0.05365361054375917,0.09793826767713153,0.5478309124339068,0.5838080107074193,0.9530382535066112,0.29893513880337025,++++++-,6,7
NPPC,0.9429362560300089,-0.05875659563238987,0.10727307102546275,-0.5477292210497374,0.5838778446187631,0.9530382535066112,0.11892629861936005,-+-+-+-,4,7
LINC00264,1.0497738342499425,0.04857474501595643,0.08869828635484413,0.5476401744857791,0.5839389982233172,0.9530382535066112,0.5393932186381302,+.-+...,2,3
OR52N2,1.0371288229292492,0.036456148078921634,0.06658128215741382,0.5475434971758387,0.5840053956943454,0.9530382535066112,0.6834867247587645,+.-...-,1,3
EOLA2-DT,0.5949352132666357,-0.5193027646310968,0.948497892307797,-0.547500177746919,0.5840351483919977,0.9530382535066112,0.06627673879022543,.-..+-.,2,3
MAML1,0.9122800651628147,-0.09180824705566551,0.16769894175218042,-0.5474587143867401,0.5840636269634435,0.9530382535066112,0.26521012004279065,-+--+--,5,7
SLC5A8,1.052951717685622,0.05159737995018996,0.09425012759662312,0.5474515660182367,0.5840685367930183,0.9530382535066112,0.07420579526142401,-+++..-,3,5
LINC00942,1.18520636744584,0.16991690916811322,0.3104691786208965,0.5472907485467118,0.5841789987365593,0.9530382535066112,0.2682923458119444,+-.+...,2,3
NARS,0.847125160897357,-0.16590682559244785,0.3031567864611494,-0.5472640989803782,0.5841973046699422,0.9530382535066112,0.060576124512891974,+.-...-,2,3
FDCSP,0.9872327915306665,-0.012849409678192368,0.023482670364576474,-0.5471869033078818,0.5842503328871669,0.9530382535066112,0.39824085272661786,+---..-,4,5
CELA3B,0.9066984267872473,-0.09794537942896579,0.17900585837968522,-0.5471629829076102,0.5842667650424118,0.9530382535066112,0.4229951676263226,-+..-+-,3,5
ST8SIA3,1.1788801611722053,0.16456497192106567,0.30084982461510223,0.5470003917456322,0.5843784629866439,0.9530382535066112,0.18744657262446923,-+..+-+,3,5
IL3,1.1339500605750261,0.12570716604221838,0.22987634546276814,0.546846896270058,0.5844839214330063,0.9530382535066112,0.4412498218011675,++.+++-,5,6
PRKCQ-AS1,0.963780516868932,-0.036891689891069196,0.06746599483303847,-0.5468190305703924,0.5845030673988441,0.9530382535066112,0.6337742956047211,-+.+...,1,3
LCA5L,1.0617751543045706,0.059942181293518436,0.10963222054671302,0.5467569752268017,0.5845457054345825,0.9530382535066112,0.4000245323288888,+-+-..-,2,5
TBC1D26,1.0358912798375535,0.035262196088725266,0.06449339635672777,0.5467566926338004,0.5845458996066737,0.9530382535066112,0.5608321162525791,+--+..-,2,5
PSAT1,1.0327816730785455,0.03225581550376111,0.05899684051247666,0.5467380155203336,0.5845587328791214,0.9530382535066112,0.5460436983178015,++-++--,4,7
KDR,0.9465774560871689,-0.054902477463173976,0.10041976950447544,-0.5467297697862882,0.584564398665248,0.9530382535066112,0.40637532577706775,-+++++-,2,7
OR51J1,1.2108527520672492,0.19132486516091138,0.3500060875822753,0.5466329642507631,0.5846309173290114,0.9530382535066112,0.025840116481821638,+-+...-,2,4
DMRTB1,1.0921461405467792,0.0881446967080412,0.16126603511468535,0.5465794247707308,0.5846677077976639,0.9530382535066112,0.5839389587373415,++.+...,3,3
DCX,0.9826357343630285,-0.017516792757393942,0.03205087433329492,-0.546530886341445,0.5847010626486573,0.9530382535066112,0.47168244993781905,-+..+--,3,5
TEX11,0.9356020794373785,-0.06656502170363549,0.12182307424484548,-0.5464073379879588,0.5847859671411715,0.9530382535066112,0.19845311221543793,--.-++-,4,6
OAZ2,0.9017491345867791,-0.10341891890310322,0.18928066721605094,-0.5463786683774609,0.5848056701958682,0.9530382535066112,0.27688725404213393,-+.+-+-,3,6
WNT10B,0.9657094966166194,-0.03489221813753946,0.0638699935944319,-0.5463006362440174,0.5848592989750176,0.9530382535066112,0.636710759288482,-+-+++-,3,7
HID1,0.958620237975224,-0.04226028046691822,0.07735758870795911,-0.546297799256121,0.584861248781483,0.9530382535066112,0.41861826686811976,-+.+..-,2,4
GTF2IRD2,0.9318446508607034,-0.07058916181566,0.1292688863675534,-0.5460645929520279,0.585021537260136,0.9530382535066112,0.6381914762339227,-+--..-,4,5
LRRC71,1.0408170276150153,0.040006008204369246,0.07328698737608672,0.5458814673206647,0.5851474183586758,0.9530382535066112,0.7820674839626163,+++...-,3,4
RPUSD1,1.1577858537236014,0.14650943434974206,0.26848892717681955,0.5456814770363133,0.5852849066453458,0.9530382535066112,0.06672806352429701,++-+..-,3,5
CTAG2,0.9624889253274992,-0.038232719039641684,0.07006433749666392,-0.5456801620576534,0.5852858107097353,0.9530382535066112,0.2700959117532124,---.--+,5,6
LINC00312,1.1141268204793948,0.10807097746664172,0.1980669541846059,0.5456285118915671,0.5853213213625488,0.9530382535066112,0.4490914631955393,.--.++.,2,4
GPX4,0.9451486032271667,-0.05641311175896865,0.10340691923146691,-0.5455448453376033,0.5853788461268523,0.9530382535066112,0.6425568614904259,++-+---,4,7
CDC37L1,0.9387097145890356,-0.06324899071113302,0.11595325101327852,-0.5454697488722415,0.5854304807807118,0.9530382535066112,0.4409609628547138,--+.+--,4,6
UGGT2,0.9057744089697021,-0.09896500066617155,0.1814532307836574,-0.5454022518020927,0.5854768920649163,0.9530382535066112,0.1552409119512775,+----+-,5,7
FKBP7,0.9419548551386437,-0.05979793003545853,0.10964193759923355,-0.5453928610239788,0.5854833493409102,0.9530382535066112,0.634745212514863,+-+...-,2,4
IFI27,0.965686122185801,-0.034916422842771334,0.06402245694299609,-0.5453777394681993,0.5854937472771232,0.9530382535066112,0.24860131221244303,-+--++-,4,7
OR52K2,0.923449552976379,-0.07963910674027432,0.14607614916181919,-0.5451889798385381,0.5856235500387497,0.9530382535066112,0.31058262045231466,-.++..-,2,4
NAP1L6,1.049400560437873,0.04821910632586169,0.08845595721798585,0.5451199426516097,0.5856710276023559,0.9530382535066112,0.27083183673643846,+.-...+,2,3
DDX31,1.1321492786074412,0.1241178426480449,0.22772191453193721,0.5450412750268608,0.5857251302923585,0.9530382535066112,0.12348824449385903,++-+++-,5,7
C5orf66,0.9045110320133464,-0.10036077741260344,0.184147405969558,-0.5450023956850871,0.5857518699373845,0.9530382535066112,0.19071645480188726,+..+..-,1,3
IBA57,0.9427195149676144,-0.05898647965118316,0.10823910559865513,-0.5449645885831864,0.5857778726823986,0.9530382535066112,0.5722711283672296,+--.---,5,6
NBPF15,0.9308285404461625,-0.07168018574844182,0.1315534085692846,-0.5448751691651559,0.5858393751730531,0.9530382535066112,0.3392296897685692,-.-+..-,3,4
APOBEC3B,0.9563415785074755,-0.0446401300530588,0.08193462482335581,-0.5448261970967607,0.5858730593303407,0.9530382535066112,0.012622817196252665,+--.++-,3,6
GCOM1,0.9329097847593356,-0.0694467765298299,0.1274742603559306,-0.5447905823177344,0.585897556589726,0.9530490839219778,0.15972663219922426,-.+...-,2,3
GAS2L1,0.9131599986170053,-0.09084416881524074,0.16679267444549345,-0.5446532296292659,0.5859920376747112,0.9530866934798846,0.07186744917891205,+--++--,4,7
PRM3,1.4309213696905754,0.3583185512592997,0.6579721979945452,0.5445800785374069,0.5860423591560788,0.9531393821793243,0.07638852877118826,++.-...,2,3
LGALS1,0.9594926752988987,-0.04135059743647659,0.07593475954169746,-0.5445542685069025,0.586060114652752,0.9531393821793243,0.4691303062826688,++-----,5,7
SPAG7,0.9232627734296208,-0.0798413900571984,0.1466546899327425,-0.5444175709199246,0.5861541571971678,0.9531894769283861,0.6021983588762,++-----,5,7
PPM1G,0.9059073830234714,-0.09881820440802533,0.18153088531367584,-0.5443602846825357,0.5861935699486092,0.9531894769283861,0.1887473111766889,++-.---,4,6
SAMD15,0.9330729679991633,-0.06927187326236671,0.12725745135750538,-0.5443443391598397,0.5862045406368275,0.9531894769283861,0.24636557777273543,---...-,4,4
OR52E8,1.1391742027412521,0.13030361635355647,0.23938438982047067,0.5443279591091102,0.5862158103840793,0.9531894769283861,0.21618780266634227,+.+...-,2,3
WBP2NL,0.9434918131247421,-0.05816759134446744,0.10692170377215625,-0.5440204307669759,0.5864274136469598,0.9532437021046087,0.36241570332616824,-+-...-,3,4
DBNDD1,1.0352753625997917,0.034667442153143456,0.0637271683275643,0.5439978436661297,0.5864429567135534,0.9532437021046087,0.6366589961835549,++-+++-,5,7
OR3A1,1.050352782118544,0.04912609070983509,0.09030852528162284,0.5439806547237674,0.5864547852243556,0.9532437021046087,0.44543555158270837,-+----+,2,7
SHB,0.8965237344348462,-0.1092305117365339,0.20082034443361738,-0.5439215436294645,0.5864954631621181,0.9532437021046087,0.06201361925843616,+--+---,5,7
CASQ1,0.9676249642479953,-0.03291070040546309,0.060514161636944605,-0.543851216231189,0.5865438614242451,0.9532437021046087,0.5421221733732716,---.++-,4,6
PAPLN,0.9355792948526176,-0.06658937485835906,0.12245348816182183,-0.5437932055505144,0.5865837848990507,0.9532437021046087,0.17691943657820258,+---..-,4,5
TSPEAR-AS2,0.969021456687513,-0.03146852421215775,0.057869228789914476,-0.5437868254024861,0.5865881758514715,0.9532437021046087,0.4166045588302123,-+.-...,2,3
PRR23C,0.8780925083279191,-0.13000332833699282,0.23909265540879568,-0.5437361850982658,0.5866230281170777,0.95324623485071025,0.6249855612787293,-.+...-,2,3
SCGB3A1,1.0219350313391697,0.021697919642617948,0.03991588504841559,0.5435910945304022,0.5867228893671756,0.95324623485071025,0.3430811385773231,+-+-..-,2,5
DDX54,0.9300513142472245,-0.07251551774708975,0.13344034603051058,-0.5434302285945015,0.5868336175116999,0.95324623485071025,0.4256433635551125,++-----,5,7
GSTA3,1.0378059940881699,0.03710886369910261,0.06829758178221743,0.5433408142828947,0.5868951678586267,0.95324623485071025,0.5407494309520989,+++-++-,5,7
AVPI1,0.9483186538045614,-0.053064700501823374,0.09767572825730177,-0.5432741731091881,0.586941043750209,0.95324623485071025,0.5179021420297559,----++-,5,7
FOXB1,1.1179135895794556,0.11146408156648979,0.20517609566923858,0.5432605645551392,0.5869504121050123,0.95324623485071025,0.07524926858200062,-+..++-,3,5
MTHFD2L,1.0599028871214635,0.05817728800383321,0.10709238083895703,0.5432439502051862,0.5869618497935736,0.95324623485071025,0.7945414479830242,+--+++-,4,7
RAB11FIP3,1.0962903153542878,0.09193203972180952,0.16924523332847924,0.5431883540458916,0.5870001241786214,0.95324623485071025,0.2642722974642408,++-.++-,4,6
TRMT12,1.0889445058561866,0.08520888384263328,0.15689173818006444,0.5431062516806281,0.5870566484979671,0.9532799837269729,0.20528178696793287,++-.++-,4,6
SLC35E1,1.0996271650426241,0.09497118148054384,0.1749003799493173,0.5430015732845442,0.5871287192012022,0.9532933656326646,0.08322889345895265,+--+++-,4,7
C16orf91,0.8663653728078078,-0.14344855084403899,0.26421090014141935,-0.5429319939762436,0.5871766265739313,0.9533010423049203,0.07442366823086712,+--...-,3,4
RBM20,0.970626780819667,-0.029813250366465982,0.05493014422100802,-0.5427484451253982,0.5873030139676614,0.9533677543699827,0.6002091277085233,--+...+,2,4
TCHH,0.961490176665804,-0.039270930681724055,0.07237061752716202,-0.5426363906178492,0.5873801782390635,0.9533677543699827,0.3999046911768118,-+-.+--,4,6
FSIP1,1.0364688354275844,0.035819585319225924,0.06602836304164161,0.5424878592951919,0.587482468828614,0.9533677543699827,0.9141421666451727,+-....-,1,3
CYP2C18,1.0323209976373102,0.031809662917345466,0.058636832507321254,0.542486037481199,0.5874837235271169,0.9533677543699827,0.4442652275122511,+-..++.,3,4
CDCA2,0.9402019260774186,-0.061660611811543496,0.11368106704800368,-0.5424000091898002,0.5875429733412053,0.9533677543699827,0.21204479331224457,+---..-,4,5
MAGEA1,1.029264456194642,0.028844426936880347,0.05318138124680778,0.5423782959494257,0.5875579282243897,0.9533677543699827,0.41900083922431675,--.++++,4,6
MUC7,1.0199614067059144,0.019764790017529826,0.036441489193566816,0.5423705357523917,0.5875632730631029,0.9533677543699827,0.6677783327227066,+++.+++,6,6
OLFM4,1.023924886686123,0.023643171081281597,0.043594074361142536,0.5423482761766327,0.587578604479339,0.9533677543699827,0.2890715010997012,+-+---+,3,7
GPR144,1.019255749454796,0.019072703569401567,0.03516829709425543,0.5423266164490234,0.587593522924241,0.9533677543699827,0.44906073316383216,+.+...+,3,3
GH1,1.0401728509698127,0.03938690219870608,0.07265293503066594,0.542124033696386,0.5877330631550588,0.9534465908692984,0.44732168185584575,-+--+-+,3,7
TICRR,0.8992007873189936,-0.10624892426592114,0.19604016440214614,-0.5419752864926591,0.5878355308907697,0.9535013598546507,0.08669352687331736,+-.+..-,2,4
TSPAN18,0.8944790486201188,-0.1115137987558353,0.2057751506840955,-0.5419206273697763,0.5878731860880557,0.9535013598546507,0.1013208716386733,-+-+..-,3,5
SLC4A8,0.8874913583139757,-0.11935649479098538,0.22025516293455646,-0.5419010079071305,0.5878867023972651,0.9535013598546507,0.18472950433441684,---+++-,4,7
ALAS2,1.0251773579015315,0.024865629721099607,0.04588704266746223,0.5418878244409381,0.5878957848778867,0.9535013598546507,0.38371956388456024,+++-++-,5,7
LIAS,1.1402653627097585,0.13126100962547435,0.24230708867586762,0.5417134527213986,0.5880159208281288,0.9535013598546507,0.1342332896349857,++-.++-,4,6
BCKDHA,0.9508962781528246,-0.0503502884702427,0.09295077388107516,-0.5416876736783581,0.5880336826403856,0.9535013598546507,0.5806849442569217,++-++--,3,7
B3GALT5-AS1,0.8526144315500602,-0.1594478482753249,0.2943571671507117,-0.541681555841605,0.5880378978785705,0.9535013598546507,0.04975571840887111,++.-...,1,3
PCP4,0.9815589566861982,-0.01861319912648155,0.03436802859911415,-0.5415847194378008,0.5881046207914342,0.9535013598546507,0.5809380570448744,-++---+,4,7
KLF16,0.8930523910125052,-0.11311003127953158,0.20886716723110732,-0.5415405052838085,0.5881350867083208,0.9535013598546507,0.09619264957791529,++--..-,3,5
POTEG,0.9399460396761817,-0.06193280996560124,0.1143716260397279,-0.5415050227937511,0.5881595365693569,0.9535013598546507,0.599839329763338,-..-..+,2,3
CATSPERG,1.0473734790418672,0.04628558178829912,0.08552028776682696,0.541223410221652,0.5883536035394362,0.9535013598546507,0.7883890440789275,++-++--,4,7
GLB1L2,1.0301827583903298,0.029736221832175353,0.05497092479329763,0.5409445437563561,0.5885458072415679,0.9535013598546507,0.9442771422807957,+-++-+-,4,7
FITM2,0.9380258647769724,-0.0639777559669825,0.11827270985144897,-0.5409342192914903,0.5885529237502295,0.9535013598546507,0.46349565013897537,++--..-,3,5
ARHGAP39,1.1036726882969181,0.09864342590469315,0.18236084122561202,0.5409243850912823,0.5885597023633051,0.9535013598546507,0.15422358300333516,++++..-,4,5
LRIG3,0.9475994064234161,-0.053823433097643675,0.09951979472812825,-0.5408314320249601,0.588623775737194,0.9535013598546507,0.6366306708005929,-++...-,2,4
RPS27A,0.9120213783775434,-0.09209184797909972,0.17029482589128309,-0.5407788962295985,0.5886599905521551,0.9535013598546507,0.17703594300581302,+---+--,5,7
ELOB,0.8871870817795383,-0.1196994037152669,0.22136648205569245,-0.540729574792413,0.5886939905306992,0.9535013598546507,0.43937765761447756,.+..--.,2,3
TCAF1,1.0597106219440398,0.057995872687192876,0.10727471652050304,0.540629465808081,0.5887630039460507,0.9535013598546507,0.8336266414038189,+-..++.,3,4
TVP23B,0.928152766725559,-0.0745589404278741,0.13792245156129637,-0.5405859567014595,0.5887929995417952,0.9535013598546507,0.1623585401779204,+-.-+--,4,6
LY96,0.9453830887269227,-0.056165048738437,0.10389992539046884,-0.5405687109722337,0.5888048891083106,0.9535013598546507,0.13228134113140042,+---++-,4,7
POU6F1,1.126799373057654,0.11938120062806741,0.22089194398107082,0.5404506768173388,0.5888862672993037,0.9535013598546507,0.07261663716793877,+-++++-,5,7
LRRIQ3,1.04381820666622,0.042885342752022985,0.07935301616333318,0.5404374631929758,0.5888953777045773,0.9535013598546507,0.5340021656581497,+-....-,1,3
AAAS,1.1096049092014826,0.10400401430707769,0.19248497308704002,0.5403227724173979,0.5889744563532338,0.9535013598546507,0.293657100998251,-+-+++-,4,7
ANAPC10,0.9183876405007788,-0.08513571115027013,0.15756948485498062,-0.5403058290672521,0.5889861391139319,0.9535013598546507,0.8293434715980186,-+-.+--,4,6
ANKS1B,1.174778229883366,0.16107938925759308,0.29814795425130575,0.5402666258840769,0.589013170860942,0.9535013598546507,0.015993803244120905,+-.+++-,4,6
GPLD1,1.10212508223424,0.09724020903931023,0.18011690453810808,0.5398727525807369,0.5892847898477863,0.9535013598546507,0.19552657779573368,---+++-,3,7
MARF1,0.8692631598574436,-0.1401093688846995,0.2595379385572703,-0.5398415725405887,0.5893062943844523,0.9535013598546507,0.9093212832207396,.-..-+.,2,3
BEND7,0.9638869535582792,-0.036781259341103226,0.0681356600995547,-0.5398239231462822,0.5893184671413718,0.9535013598546507,0.4277002833341784,-+--..-,4,5
HMMR,1.0832774541866086,0.0799911255923809,0.14823364235292905,0.5396286856524126,0.5894531298421488,0.9535013598546507,0.04140101850514129,+--+++-,4,7
ALPPL2,1.0365947508236952,0.035941062920878626,0.06660399594684602,0.5396232224499226,0.5894568982240924,0.9535013598546507,0.8570228102332519,+.-+..-,2,4
SFT2D2,1.0496996242756433,0.048504051124563095,0.08992602871710785,0.5393772172142581,0.5896265980626437,0.9535013598546507,0.654827931379761,++-+-+-,4,7
ARRDC2,0.9127411697062259,-0.09130293287694484,0.16929453850930265,-0.5393141071229997,0.5896701364256314,0.9535013598546507,0.24558380565193624,+--...-,3,4
ZNF630,0.9510691922164924,-0.050168461757993596,0.09302327637442756,-0.5393108446971998,0.5896723871468423,0.9535013598546507,0.7792383119075144,-+-+..-,3,5
CYB5RL,0.9404741897819981,-0.06137107369896194,0.11379629447548546,-0.5393064333231237,0.5896754305244876,0.9535013598546507,0.3918318697473577,-+-+..-,3,5
ALG13,0.9113569298427291,-0.09282065840887144,0.17211716227397983,-0.5392876409449366,0.589688395342373,0.9535013598546507,0.1984432576615754,-+-.+--,4,6
TSGA13,1.1393504238144403,0.1304582963350548,0.24193499932094326,0.5392287048224592,0.5897290560880055,0.9535013598546507,0.03410405552915486,-+.+..+,3,4
COMT,0.9440107487102144,-0.05761772655589418,0.10689008505024931,-0.5390371476344876,0.5898612226401547,0.9535013598546507,0.6582859027227358,++-.-+-,3,6
UBE2W,1.1273376941714532,0.11985883007825408,0.22243536793690155,0.5388478963123101,0.5899918116424205,0.9535250043920824,0.0774488440813593,++--++-,4,7
LYPD5,0.9557853253345906,-0.04522194623634523,0.08395887437882527,-0.538620206272684,0.5901489421448154,0.9535421122057567,0.22604484939212682,-+++..-,2,5
USP14,0.9159163576064017,-0.087830231134028,0.16307755509787264,-0.538579518691679,0.5901770229611997,0.9535421122057567,0.0963740593182411,++-.---,4,6
IFNA6,0.514962931332436,-0.663660358904211,1.232482087114039,-0.5384746487133358,0.5902494025414178,0.9535421122057567,0.07750906250932997,+-..-+.,2,4
SLC17A1,1.1071896728868313,0.1018249786040547,0.18918317128148984,0.5382348647308964,0.5904149129638863,0.9535421122057567,0.23719443497460316,--.+++-,3,6
OCEL1,0.9474278929796576,-0.05400444731762965,0.10033872733924273,-0.5382213702496141,0.5904242281380601,0.9535421122057567,0.4155999618918934,+--.++-,3,6
KIF23,0.9016799328396831,-0.10349566353185517,0.1922997925846748,-0.5381995588283499,0.5904392845981217,0.9535421122057567,0.021028903565481472,+--+-+-,4,7
XKRX,0.9661378978262932,-0.03444870358465242,0.06401594769805265,-0.5381269015517572,0.5904894413109578,0.9535421122057567,0.6021183564910411,+-+...-,2,4
ZDHHC9,0.9347047157243041,-0.06752461163214826,0.12548177410148975,-0.5381228637836624,0.5904922287173089,0.9535421122057567,0.5513470632616612,-++...-,2,4
TXLNA,0.9059135556262071,-0.0988113907073951,0.18362789132080454,-0.5381066568736448,0.590503416950245,0.9535421122057567,0.14263892844159862,-+-+---,5,7
DNAJB5,0.9009962514835187,-0.10425418177810429,0.19378774042583838,-0.5379813065006651,0.5905899542717943,0.9535421122057567,0.13581776797244785,-+--++-,4,7
SLC26A7,1.0657065308070557,0.06363798841127875,0.11831212067914243,0.5378822393342297,0.5906583507557972,0.9535421122057567,0.1460479898247298,-++...-,2,4
SPINT1,1.059340562104075,0.05764660330992398,0.10720762622655429,0.5377099124282771,0.5907773348266522,0.9535421122057567,0.20677767903783878,+++----,3,7
KIAA0753,0.9068927018097208,-0.09773113596454513,0.18180192381272747,-0.5375693167318576,0.5908744180748632,0.9535421122057567,0.37787559617554933,-+-+++-,3,7
COMMD6,0.9196798750666015,-0.08372963137596329,0.1557567865789471,-0.5375665049016916,0.5908763597568365,0.9535421122057567,0.24522612664512672,+-+-..-,3,5
LRPAP1,0.9248505747688119,-0.07812309530930431,0.1453404893125957,-0.5375177672704718,0.5909100155203582,0.9535421122057567,0.31737786962254005,-+-+++-,3,7
ANKRD30BL,0.9653389878279257,-0.0352759566052423,0.06566341685828492,-0.537223895633927,0.5911129672165947,0.9535421122057567,0.46739460636210134,-..+..+,1,3
OR2F2,1.0899395028175412,0.08612219269850342,0.16030977568133972,0.5372235868490967,0.5911131804843974,0.9535421122057567,0.5841428084812087,+-+.+-+,4,6
KCNMB3,1.0792363382093402,0.07625369677647033,0.14194215434109417,0.5372167072596971,0.5911179320058568,0.9535421122057567,0.19568108868998313,+--+++-,4,7
PLA2G12B,0.9388679194680161,-0.06308047051097168,0.11742560449787302,-0.5371951950403993,0.5911327899494376,0.9535421122057567,0.7928443871460116,-+....-,2,3
AWAT2,0.9736101175904018,-0.026744345425262245,0.049786050495627766,-0.5371855200205315,0.5911394722959467,0.9535421122057567,0.8370466828212315,-.-...-,3,3
