Symbol,odds.ratio,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
PKIG,0.872694733291276,-0.13616945979008718,0.12454899656567167,-1.093300335970899,0.27426195543853166,0.7520329638994245,0.2865664526341979,--------++---+-+,12,16
HRSP12,1.3221351857709347,0.2792479947271171,0.255424405177161,1.0932706079257861,0.27427500380519365,0.7520329638994245,0.009514197292967775,-+....+........+,3,4
MMP27,0.8286632768602535,-0.18794138626343562,0.17191577779655795,-1.0932177876415863,0.2742981889670006,0.7520329638994245,0.031093014348215035,-+-++-----+----+,11,16
IKBKAP,1.729086241750804,0.5475930850123306,0.5009054567379484,1.093206467700365,0.2743031579646999,0.7520329638994245,4.0439101770551136e-4,-+....+........+,3,4
PRAMEF12,0.8055122103427202,-0.21627691776774657,0.19787185195501097,-1.0930150783493968,0.2743871794804979,0.7521757347177261,0.2339933865362948,-.++--.---.+-+--,9,13
SNX31,0.8821600515220668,-0.12538177512726895,0.11471665611494893,-1.0929692284757089,0.274407310566094,0.7521757347177261,0.2561138100792263,---+-+....-..-.+,6,9
STAR,1.1260123408954354,0.1186824896000992,0.10859455686047738,1.0928953810510302,0.2744397365240024,0.7521859502527916,0.11456887679610317,-++--++-+-.-+--+,7,15
LSP1P3,1.3697833624140583,0.3146525977114514,0.2879195561663792,1.0928489953965614,0.27446010552279543,0.7521859502527916,0.2968409920144031,++....-.........,2,3
ADAMTS9-AS1,0.9279603773675024,-0.07476624390973129,0.06841694782987162,-1.0928029717965215,0.27448031655575517,0.7521859502527916,0.4275202438238568,-..+-+.......-..,3,5
FAM206A,1.2096431842794084,0.19032542709504904,0.1741716584433549,1.0927462527260012,0.2745052258492289,0.7521859502527916,0.09794686862747107,-++...+...-....+,4,6
SORBS3,0.8241392276198037,-0.19341579778772328,0.17703762427427888,-1.0925123887116233,0.2746079481299364,0.7521859502527916,0.010769863628107845,+++---+---.----+,10,15
ADGRE5,0.789288712941068,-0.23662310245736068,0.21660627355931358,-1.092411122582587,0.2746524363437553,0.7521859502527916,0.004672521334978654,..++-+.--+---+-.,7,12
LOC105369705,3.2418149310326716,1.1761333368699793,1.076724138585229,1.0923255964293415,0.2746900135085296,0.7521859502527916,0.41169099658234176,...++-.......+..,3,4
FTH1,1.126781130724938,0.11936501098435523,0.10927865848829765,1.0922993806438217,0.2747015324998351,0.7521859502527916,0.04512820221901991,++++-++++-----++,10,16
NOX1,0.8000781677927403,-0.2230458463465701,0.2042015710593861,-1.0922827145228167,0.27470885562196534,0.7521859502527916,0.015775181321746462,-.++-+----+----+,10,15
CXCR4,1.0860265038542307,0.08252562623625792,0.07555566331402276,1.0922493776974302,0.27472350428019793,0.7521859502527916,0.08413333906978523,-++-+--+-+++-+++,10,16
ACTL6B,0.8442142477201364,-0.16934896859049414,0.15512247494681813,-1.0917113632215667,0.27495998898945817,0.7525665698378088,0.14744958112409443,+-+--+.---.-+--+,9,14
CTC-338M12.4,0.892964457499102,-0.11320850013053661,0.10369965291141721,-1.091696037085506,0.2749667276405703,0.7525665698378088,0.6753921468071533,-..+--.-++.-+--.,7,11
CTD-2207O23.3,1.1490416840710276,0.1389282767734304,0.12726530289497687,1.0916429978411175,0.2749900489982518,0.7525743312060643,0.10677539325316529,++.............+,3,3
GALNT6,0.9384444083651761,-0.06353165927029063,0.058205449049545416,-1.0915070720648758,0.27504982173159787,0.7526513712272692,0.6074441594939053,++-+--+--------+,11,16
SBSN,0.9678516096556387,-0.032676499266854286,0.029941204025288267,-1.0913555526777012,0.27511646213675556,0.7527980715870473,0.7887626511063104,-+-+---......-.-,7,9
SLC2A12,1.087954895036472,0.08429969080644668,0.07725811364399046,1.0911435295314638,0.27520973146554706,0.7528175005552759,0.30987106604830655,+++-+--...+..+.+,7,10
FASN,0.9467182394250238,-0.0547537597130117,0.050180841927099346,-1.09112875771506,0.27521623041586074,0.7528175005552759,0.6398534331315597,---+-++---.+++++,7,15
LMF2,1.2226616285192848,0.20103014509544193,0.1842596291207928,1.0910156828963065,0.27526598183879897,0.7528175005552759,0.05714778293314823,+++-++----+--+++,9,16
CKMT2-AS1,1.3011619875275056,0.2632577017930954,0.2412964430325506,1.0910136033691231,0.2752668968607021,0.7528175005552759,0.19823870736264515,-+.++-.......-..,3,6
LINC02421,0.6372562726659089,-0.45058339243829026,0.413071356248476,-1.0908124846285627,0.27535540181184653,0.753023903449665,0.5795618124570442,..----.......+..,4,5
XK,1.0963339933685372,0.09197188057742851,0.08433790377480149,1.0905165585216727,0.27548566330071267,0.7530657413393852,0.13714270663286507,+.++++++--.+-+-+,10,14
PLS1,0.9314631430268324,-0.07099865705896186,0.0651086333981071,-1.0904645567484141,0.27550855791361295,0.7530657413393852,0.38576602775250035,-+--+++--------+,11,16
COQ7,1.1993034069390285,0.1817408940244779,0.16667017582947447,1.09042240532837,0.2755271167035678,0.7530657413393852,0.12969013875723817,-+-+++++++-+-+++,12,16
PIK3C2B,1.1518351855862559,0.14135648397100098,0.1296486692813951,1.0903041639725182,0.27557918157795114,0.7531686106279409,0.214086185740468,++-++++--+.-++++,11,15
CASP5,1.1532418095999923,0.14257694141452515,0.13077786974383995,1.0902222348000967,0.27561526115052487,0.7531944439203968,0.13549668744995924,+++---+-------++,6,16
FAM209B,1.0768953775870347,0.07408225101089695,0.06795976634607924,1.0900898427701986,0.27567357012383215,0.7532567877419947,0.49702522376604885,-+++++-......+.+,7,9
ZPBP2,1.1080800657510068,0.10262884722248404,0.09415258698330108,1.0900268437731437,0.27570131951383353,0.7532567877419947,0.5133211918128354,+--+.-.......-.+,3,7
ZSCAN12,1.179202986038611,0.1648387747077098,0.15123779386292294,1.0899310978915386,0.27574349668825315,0.7532846260061677,0.21818392026256783,-+++-+-+++.-+--+,9,15
CNTN3,0.9318856433630885,-0.07054517207903477,0.0647253935549738,-1.0899149190822301,0.27575062407665113,0.7532846260061677,0.9494294056088541,-+--+-....-..-.+,6,9
ZNF818P,0.897347295196089,-0.10831231772425554,0.09938580218924542,-1.0898168082198774,0.2757938483808758,0.7533407571006191,0.7650144004166061,-..-+-.......-..,4,5
GPR62,1.0849638528334171,0.08154667107654796,0.07483216431498249,1.0897275499516874,0.2758331765488079,0.7533805542725638,0.4245794213738858,-+-+-++...+..+.+,7,10
LINC00486,0.7852012027070701,-0.2418152848603342,0.22191643822661558,-1.0896681957980887,0.27585933075493485,0.7533805542725638,0.31343492183717503,-.-+-+.......+..,3,6
H3C7,0.5163696871037916,-0.6609323221512705,0.6065937435129711,-1.0895798534347023,0.27589826164984427,0.7533805542725638,0.8941163336888096,...-...-+-.--+-.,6,8
DOHH,1.1484271073372871,0.13839327342479057,0.12701654476794186,1.089568872131059,0.2759031011752502,0.7533805542725638,0.19523598500808986,+-+-+-++---++--+,8,16
SAPCD2,1.1459278241749935,0.13621463565909056,0.12502637358211685,1.0894872158283093,0.2759390894065551,0.7534432133548047,0.07002094698873834,-+++-+....-..+.+,6,9
NEGR1-IT1,3.630778612775106,1.2894471191536763,1.1836670249998786,1.0893664281589737,0.2759923298036716,0.7535529707976051,0.23553805083685742,...+-+.......-..,2,4
B3GNT3,0.9060590421144714,-0.09865080716572534,0.09056727069082764,-1.0892545001437963,0.2760416713251297,0.7536164596511692,0.02220991729454116,-+--++----.----+,11,15
TMEM259,1.1624932858613324,0.15056708285954057,0.1382339268381422,1.0892194579398675,0.2760571203086669,0.7536230245576205,0.2157416293747541,-++--+.++++++-++,11,15
TMEM56,1.1131924879509236,0.1072320024891974,0.09845326777549955,1.0891665143478606,0.2760804625584015,0.7536350072240152,0.270325307930452,++-...+...-....+,4,6
KRTCAP3,1.0663897696177496,0.06427889645463995,0.059023275784279995,1.0890431884798863,0.2761348408022159,0.7536350072240152,0.7759875756308142,+++-++-...+..-.+,7,10
ZBTB48,1.1583496764188095,0.1469962993876534,0.135003736921998,1.088831337110205,0.276228269766656,0.7536350072240152,0.39229784242235893,-++--+++-+++-+-+,10,16
OR8J3,0.6138980473883483,-0.4879264112210386,0.44821151732375963,-1.08860748187466,0.2763270159984973,0.7536876394180956,0.6832285990877531,+--.............,2,3
FAM71F1,0.8961986054847578,-0.10959323266259513,0.10067965558414407,-1.0885340442091744,0.2763594158050465,0.7537003818316067,0.1198184044506205,---...+...-....+,4,6
FLJ42102,0.8716124833044078,-0.13741035372831528,0.12625321925280275,-1.088371089003062,0.27643131891420425,0.7537585336102837,0.46748015025748446,-++.............,1,3
SETBP1-DT,2.5351998112901986,0.9302724549587076,0.8547527772325905,1.0883526555720884,0.27643945336951065,0.7537585336102837,0.3944560397896161,...+--.......+..,2,4
LEF1-AS1,0.90006862778849706,-0.10528426546661594,0.09675580719456874,-1.0881441488560692,0.2765314762831256,0.7537585336102837,0.6013110160519256,-+.+-+....+..+..,2,7
ZBED3-AS1,1.1244840006825945,0.11732426437701522,0.10783057292485641,1.0880426691117986,0.27657627118022166,0.7537936357753621,0.6379835591085804,++.+--.......+..,4,6
SIGLEC16,1.9836180560482637,0.6849224782574057,0.6295647733922126,1.0879301180828709,0.2766259589171314,0.7538132853827079,0.01728300287223993,++.++-+......-..,5,7
VSTM2L,0.9195657089249515,-0.0838537759086895,0.07709149201625363,-1.0877176419287635,0.2767197770373678,0.7538132853827079,0.12491182490438979,---+--+......-.-,7,9
CHST10,1.163912229034552,0.1517869418566843,0.13954711644457524,1.0877110593465427,0.2767226839003774,0.7538132853827079,0.14055528691413194,++++-++---++++-+,11,16
NPVF,0.6577139904497465,-0.4189851071210112,0.3853484598249781,-1.087288910694779,0.2769091478736038,0.7540605726456253,0.043419180624423785,-.++.+.---+-+---,8,13
ZNF747,0.8301775925716357,-0.18611563412537938,0.17119791579687751,-1.0871372660062135,0.27697615055952846,0.7541867912485927,0.1243816383892379,+-----+---.-++-+,10,15
PIK3IP1,1.1210952721821392,0.1143061290443899,0.10515681293253375,1.0870064036433489,0.27703397966282284,0.7542210453717609,0.3233242616205241,++++++----+--+-+,9,16
ITGB8,1.1210277466307645,0.11424589546146112,0.10510224963897122,1.0869976223525049,0.2770378604785753,0.7542210453717609,0.020617123350435185,-++--+++-+-++-++,10,16
ADAM28,1.138026682911933,0.12929578262779307,0.11895109522412682,1.0869658861414841,0.2770518863321819,0.7542210453717609,0.043693453130690334,+++-+----++--+++,9,16
ASB4,0.9405265943412815,-0.06131535382926352,0.0564111211019386,-1.086937338445422,0.2770645034314425,0.7542210453717609,0.707034189087316,-+-++-.--+++---+,8,15
PLEKHG1,1.154301807071975,0.1434956651507806,0.13202297391296505,1.0868992032051847,0.2770813585061139,0.7542210453717609,0.08097090927296893,-++--++...-..+.+,6,10
LINC02016,0.48084764236740196,-0.7322048108877575,0.6736751487768846,-1.086881135836966,0.2770893441944162,0.7542210453717609,0.4169175223408651,..--.-.......-..,4,4
SDE2,1.2547510322099404,0.2269371721944807,0.20881476617111608,1.0867869947880695,0.27713095661450154,0.7542619142496957,0.030909196465565187,-+++--....-..+.+,5,9
LNPEP,1.201606829221597,0.1836596854516598,0.16899636088344305,1.0867671025077876,0.2771397499860238,0.7542619142496957,0.040069292363414485,+++-+++-++-----+,9,16
LAMA1,0.8253197560953813,-0.1919843845924847,0.17667592659895162,-1.0866471074368993,0.27719279777295197,0.7542996890647886,0.0019054359694225327,-++-++---------+,11,16
SELENOH,1.8149672237252847,0.5960674090001943,0.5485902232434672,1.086543988108327,0.2772383906068448,0.7543043859426524,0.10961706600814299,..++-+.......+..,4,5
C17orf67,1.1167439455356825,0.11041725973164045,0.10162378463335955,1.0865296950906342,0.27724471047684307,0.7543043859426524,0.7501754032676441,-+++++-...-..-.+,6,10
CTNND2,0.8929177102168291,-0.11326085216487423,0.10425035937916846,-1.0864312875213575,0.27728822550890647,0.7543817075038407,0.05559673052563181,---++-.--------+,12,15
AIFM1,1.1087765442065183,0.10325719501484754,0.09504843213950624,1.0863640008631912,0.2773179818037072,0.7544161644167322,0.917116016105196,+++++-+++-.----+,9,15
TP53INP1,1.1698491143702192,0.15687477841660546,0.14441435083374926,1.0862824747742745,0.27735403814090215,0.7544161644167322,0.1996730680241683,++++--+...-..-.+,6,10
PTCH2,0.7899856567800122,-0.2357404896605597,0.217031199227108,-1.0862055340433967,0.27738806945233907,0.7544240434590413,0.00453567423266554,-+-+-+----+-++++,8,16
SH3GL1P2,1.1266759873631198,0.11927169360010095,0.1098074522702014,1.0861894264390275,0.2773951942950188,0.7544240434590413,0.4503939657854248,+..+--.......+..,3,5
ZYX,0.9148901048204354,-0.08895132494106327,0.08190484304401514,-1.0860325425843425,0.2774645949194266,0.7545417513238387,0.5504512110128819,-++--++++-+----+,8,16
LIFR-AS1,0.9082704894701736,-0.09621304885075341,0.08859636450097136,-1.0859706195923935,0.27749199101423566,0.754577069390941,0.4102509094970259,-..-.--...+.....,4,5
AC104057.1,1.0914305978374181,0.08748931077871244,0.08056520317566031,1.085944146233395,0.2775037039732289,0.754577069390941,0.6126148226526219,+-.............+,2,3
ELOVL7,1.0714871090961775,0.06904750515093798,0.06359544297015703,1.0857303908290945,0.27759829094539273,0.7546311478907964,0.9735820684539078,+--++++...+..+.+,8,10
MCU,1.1709350756199817,0.15780263954307513,0.1453465829844027,1.0856989982351983,0.27761218404728644,0.7546311478907964,0.3236985127123553,+++-+-+...-..-.+,6,10
PPM1H,0.9439920171448022,-0.057637569286796454,0.053095393218998296,-1.0855474607573468,0.2776792551118379,0.7546311478907964,0.4968853926265322,-+-+++++++-++--+,5,16
LOC105372695,0.2451900453836915,-1.405721673689993,1.294972301178329,-1.0855225802211292,0.2776902683864352,0.7546311478907964,0.2067020661180021,...-+-.......-..,3,4
FECH,1.1613665620449138,0.14959738246584117,0.13784003189480346,1.085297067981025,0.2777901040871473,0.7546809683782022,0.14976125380082356,-++++++-+----+-+,9,16
RPS23P8,1.1497935574460683,0.13958241099607663,0.12862821647635325,1.085161676184301,0.27785005463534157,0.7547195803540148,0.9152488541521914,++....+.........,3,3
LINC01770,0.601801489508087,-0.5078276397010415,0.4679907665099385,-1.0851232033661438,0.2778670917394475,0.7547195803540148,0.8045884372299613,...---.......-..,4,4
LILRB2,1.16463549271102,0.15240815626682763,0.1404584192724479,1.0850766871525215,0.277887691689139,0.7547195803540148,0.008454116104980982,++++--+--+.--+++,9,15
LOC105374584,1.8093957096401998,0.5929929274561457,0.5465866486368391,1.0849019619030973,0.2779650789723346,0.7548244934751238,0.5661608971785653,...++-.......+..,3,4
TRIM77,1.27444942699832,0.24251426338633467,0.22354412370367444,1.0848608291211745,0.2779832991609424,0.7548244934751238,0.9945868116777175,+.-............+,2,3
CMA1,0.9029623993432561,-0.10207436614057339,0.09409604175703973,-1.0847891604636681,0.2780150474720659,0.7548661224105243,0.12958498678189098,--------+++----+,12,16
NAV2-AS2,0.8852710467157366,-0.12186141338910841,0.11235442757547673,-1.0846160317736044,0.27809175148122994,0.7549679455888624,0.8351980931307734,-..-.-.......-..,4,4
LEPREL4,1.3909180863191046,0.32996402286735155,0.3042589343305689,1.0844842521825664,0.27815014558397616,0.7550781870789034,0.16794092565264868,.-....+........+,2,3
PICSAR,0.9214770767692586,-0.08177737817813562,0.07543291553655983,-1.084107350172629,0.2783172042742166,0.7552079972288668,0.7109736697781466,..---+.......-..,4,5
NOV,0.8814538277633807,-0.12618265768407966,0.11640110759413354,-1.0840331358705997,0.2783501071934,0.7552079972288668,0.053499975219578166,---...+........+,3,5
SSPN,0.9332630966077925,-0.06906812795315628,0.06372264694208736,-1.0838866755790453,0.2784150481471505,0.7553059723663166,0.7951305461537546,----+---++.----+,11,15
ZNF2,1.3582029196144252,0.30616244331564196,0.2825350811575172,1.0836262954013565,0.2785305269944376,0.7554491651366902,0.10920910785773146,-+-++-+...+..+.+,7,10
UBE2V1P2,1.1604148914926884,0.14877760625126968,0.13730236503139137,1.083576427960689,0.2785526469681891,0.7554736938287558,0.8929906028745908,+-....-.........,1,3
CFAP100-DT,0.3017330895793242,-1.198212461737001,1.1058458570505532,-1.0835257500831106,0.27857512765646486,0.7554753462044324,0.3180319777764701,...--+.......-..,3,4
LINC00243,1.0991485984144986,0.0945358786691922,0.08724916847448404,1.0835160990312378,0.2785794089995366,0.7554753462044324,0.96838309632089,+++...-.........,3,4
BTBD8,1.0952129037953382,0.09094877705868513,0.08394252176020067,1.0834649132712417,0.27860211647480365,0.755501463375513,0.5033517480460542,++.-+----+.--+-+,6,14
MAP3K12,0.858000315509009,-0.15315081176812467,0.1413614809436887,-1.083398467147725,0.2786315957647275,0.7555153044728695,0.24172137703447155,-+-+++---++----+,9,16
CARTPT,1.1095034064750386,0.10391253366523819,0.09591385016446691,1.0833944574955092,0.27863337474302335,0.7555153044728695,0.8637387933654672,+.--++-++--+---+,7,15
PICART1,0.6636754609383342,-0.40996201263667614,0.37845971813175405,-1.0832381703934872,0.27870272128227513,0.7555614949726509,0.4800725418235671,..-+++.......-..,2,5
SLC4A3,0.8683765550827091,-0.14112983917442773,0.13030676950161776,-1.0830583837985148,0.2787825093620101,0.7556359697809417,0.03134330002162952,-+---+-------+++,11,16
MEX3B,1.1719389807613105,0.15865962560259947,0.14651549265954406,1.0828863400219018,0.27885887577957436,0.7557011440165641,0.052036208276568706,-+++++-...+..+.+,8,10
BTF3P11,0.6416562176651914,-0.44370260521909377,0.4097963931553739,-1.0827391666447985,0.27892421407029017,0.7558073047088291,0.6965470945014485,--.+.-.--+.+---.,8,11
HSPB2,0.9030447583431164,-0.10198316052207203,0.09420825011599694,-1.08252897592835,0.2790175472504782,0.7559506181789221,0.19888638270587924,-.----.---++---+,11,14
DAB1,0.847019536000065,-0.1660315196609325,0.15341192047762953,-1.082259573728126,0.27913720378133294,0.7561716514869756,0.15240378363290805,+--++-.---.-+--+,9,14
ACOT9,1.1803959819388923,0.16584996009821423,0.1532603784864972,1.0821450510304345,0.27918808026271696,0.7562168626970391,0.04568268535324961,-+-+-+++++---+-+,9,16
PCDHB2,1.065063132141729,0.06303407641077587,0.05825498813239119,1.0820374088399718,0.2792359058410541,0.756297183632322,0.23348490502716251,++-+++-...+..+.+,8,10
NES,1.0470475102272614,0.04597430834431821,0.04249114664834072,1.0819738220953259,0.27926416013947586,0.7563382518234614,0.6917216479811885,-++--++--+--+-++,8,16
ZNF330,1.1552977525861097,0.14435810519732642,0.13342826075103514,1.0819155131361966,0.27929007100165465,0.7563430737387888,0.17508153865565965,-++---++++-+---+,8,16
MRPL15,1.0892027473566552,0.08544600417625407,0.07899436641869798,1.0816721248621723,0.2793982435603782,0.7564965245941164,0.27955823387146994,-+----+++-.-++++,8,15
NOL9,1.2054698703536548,0.18686942484159894,0.172774931979451,1.0815771865783415,0.2794404460719881,0.7564965245941164,0.06810105340409685,-++--+++-+---+-+,8,16
HOXB6,0.891448864624339,-0.11490720213014673,0.10626504871916213,-1.0813263957919421,0.27955194987864185,0.756672344407929,0.1433780354082759,---------++--+-+,12,16
LYG1,0.9073375071677297,-0.09724078433803117,0.08992809195160946,-1.0813171082330613,0.27955607979036196,0.756672344407929,0.6625175527801354,-+-+---...+..-.+,6,10
ZMYND11,1.1670682204934628,0.15449480960221113,0.14288090238675158,1.0812838316489835,0.2795708772757928,0.756672344407929,0.019990084068476216,-++----+++-+++-+,9,16
KANSL1,1.1853936487630998,0.17007491247222933,0.1573103339874242,1.0811426570731557,0.27963366093642306,0.7567788160639533,0.1260521174375612,-++-+-....-..+.+,5,9
MS4A14,1.0956266576031317,0.09132648962148758,0.08447267514112036,1.0811364677266015,0.2796364137039719,0.7567788160639533,0.5848016010588893,+++---+...+..-.+,6,10
HSFX2,0.942768482251924,-0.05893453841963704,0.05452441068831188,-1.0808835469407565,0.2797489182545155,0.756779338306548,0.9120489618782754,--+...+........+,2,5
PAM16,1.1804594050232853,0.16590368900067776,0.15351831028405796,1.080676882736026,0.2798408697291217,0.7568153873275589,0.28741178114756055,+---++++--+-+--+,8,16
LOC105375492,0.35325120249218306,-1.040575853340681,0.9630611813477787,-1.0804877960966328,0.2799250183785545,0.7568153873275589,0.19919903330234665,...+--.......-..,3,4
METTL2B,1.1749240250828261,0.1612034860016286,0.1492074584548551,1.080398310319072,0.27996484795465887,0.7568522355403333,0.1442214932698029,-+-+++----+-++++,9,16
CLU,1.057033548689473,0.05546644592033747,0.051344145530889285,1.0802876422778942,0.28001411095379664,0.756879163761797,0.04674978166747861,------++++-++--+,7,16
NKX3-1,0.875598524562436,-0.13284759839373875,0.12302650577000483,-1.0798290788010692,0.28021829960848604,0.7571757199660932,0.09484549154661283,--.-+-+---+++---,10,15
BEST1,0.7580355195069601,-0.2770250349297748,0.2565884222962801,-1.0796474464849266,0.28029920461378427,0.7571757199660932,9.163033832477656e-4,++----+--------+,12,16
TEX53,0.8350956583935555,-0.1802089997425203,0.16692447357665857,-1.0795840530823118,0.2803274458548888,0.7571757199660932,0.7676001804112373,..---+.......-..,4,5
SFTPB,0.8340644424262352,-0.18144461051228786,0.16807902455222307,-1.0795196544939016,0.28035613687709293,0.7571757199660932,0.013609150677391426,+.+++-----+----+,9,15
STMN4,0.8886957891277324,-0.11800029648710973,0.10931647204388589,-1.079437474342729,0.2803927528830071,0.7571757199660932,0.3769763740769632,----+-----.----+,13,15
C15orf38-AP3S2,1.2792746631842316,0.24629324792642854,0.2281697057071808,1.079430098588576,0.2803960393665219,0.7571757199660932,0.023465193627598635,++.............-,2,3
KLHL35,0.8567916721655405,-0.1545604795905818,0.14319134569899367,-1.0793981915323814,0.2804102567923288,0.7571757199660932,0.019057231687028747,++---++------+-+,10,16
CCL7,1.0892508788430606,0.08549019284828667,0.07920787830067291,1.079314263712078,0.2804476564242126,0.7572008085920394,0.01661955247236678,+++-+++----+---+,8,16
ADGRG2,1.1044685686551925,0.09936428594046556,0.09207321111802905,1.0791877977742088,0.28050401814732234,0.7573175916838826,0.191271725579547,..--++.++--++++.,8,12
ZNF778,1.2089827826981427,0.18977933058678817,0.17586992804248797,1.0790891467297345,0.2805479890251118,0.7573819487136849,0.05649238712326703,-++-+++----+++++,10,16
C11orf97,0.7700901280640388,-0.26124772155034137,0.24212846037110883,-1.0789632955577737,0.2806040903757849,0.7574118364103758,0.5065276873645315,-+--++....+..-..,4,8
CWF19L1,1.2281774784989028,0.2055313457469119,0.19049467460108213,1.0789348635457567,0.28061676572097816,0.7574118364103758,0.03641632914747804,+++-+++---+-++++,11,16
PLEKHM2,1.196131145283664,0.17909230276417287,0.16600009368178628,1.0788686849025741,0.2806462704904867,0.7574184907421581,0.1546874711856014,-+++-++---+---++,8,16
RGPD2,1.1155013098965214,0.10930390915826936,0.10134398074826774,1.0785436722657815,0.280791203147802,0.7575306422024681,0.333812736541706,+++............+,4,4
NR2E1,0.947726200973786,-0.05368963598113322,0.04978647460317525,-1.0783980269554785,0.2808561671461742,0.7576310501332151,0.601791228310724,----+-----+-+-++,11,16
SELT,1.269642723901852,0.23873554113035142,0.22140406373789775,1.0782798522296817,0.28090888559513755,0.7577297585820303,0.05719253777788239,++........-....+,3,4
CSMD1,0.8972647721776671,-0.10840428525303827,0.10053687334490492,-1.0782539942449092,0.2809204218919613,0.7577297585820303,0.27429215742880836,-.--+-.......-.+,5,7
OR5L2,0.8016401334075318,-0.22109548327866596,0.20507934402205724,-1.0780972814838246,0.280990344698997,0.7578079752665007,0.5151606887057523,+--+-+.......-.-,5,8
LINC03002,2.512438639985223,0.921253851190546,0.8545856708542103,1.078012284326856,0.2810282740558131,0.7578476244072323,0.4132897082553064,...+-+.......+..,3,4
EPHA1,0.9190902296053195,-0.08437097906809217,0.07828000194617304,-1.0778101299244653,0.2811184979357282,0.7580024095354301,0.45621964983740904,-+-++-----.+--++,9,15
H4C2,0.556272733584982,-0.5864965769705571,0.5442609931874127,-1.0776017100468578,0.28121153875464894,0.758033211264919,0.3288839058886849,...--+.-+-.++--.,6,10
PRSS3P2,0.7461461334715932,-0.2928338085900851,0.2717479215690522,-1.0775935539793078,0.28121518013364155,0.758033211264919,0.04787271722238087,+..+-+.---.+++-.,5,11
MTUS2-AS1,0.9122692317641532,-0.09182012220607105,0.0852121673880501,-1.0775470806643,0.2812359293406617,0.758053773524652,0.629963914348205,-..+--.......-..,4,5
FAM86B1,1.1606629831403212,0.14899137904303067,0.13827974632090279,1.0774634970566812,0.2812732500074794,0.7580642051566477,0.22570739709236037,--+...-...+....+,3,6
PIK3R5,1.1627977035805603,0.15082891479571486,0.14002497130278133,1.0771572626826094,0.28141001451968245,0.7582950928404119,0.026200186698841964,++++--+---+--+++,9,16
SCARNA12,1.0789449188976377,0.07598363668535052,0.07054305138563258,1.0771243261079861,0.28142472670719626,0.7582950928404119,0.780736060861149,+-+.............,2,3
NPY5R,0.9369735157497401,-0.06510026208475526,0.06044103292966547,-1.077087186125884,0.2814413171088824,0.7582950928404119,0.3592702089085701,------+---+-+-+-,12,16
SLIT3-AS1,0.40141583700754685,-0.9127573889698369,0.8474956843849509,-1.0770053532865458,0.28147787411800246,0.7582950928404119,0.39885083989570175,...-.+.......-..,2,3
GRIP2,0.7719099325092414,-0.2588874034977135,0.2403900607374193,-1.0769472028234106,0.28150385350820234,0.7582950928404119,0.006931574264250903,++++-++---+----.,8,15
LUC7L,0.7981267735160017,-0.22548783009474607,0.2094491237642919,-1.0765756668836852,0.2816698798823512,0.7583774899351691,8.251182380601915e-4,-+--+--+--+-++-+,9,16
KREMEN1,1.2296033970618756,0.20669167597580718,0.1919993739053487,1.0765226561504384,0.2816935739333976,0.7583774899351691,0.005438564785698832,-+-++-+...+..+.+,7,10
OR2T34,1.438463636133871,0.36357562467282445,0.33774178830572044,1.0764899022318182,0.28170821453162526,0.7583774899351691,0.4187484849588651,+++.............,3,3
RASSF3,1.1817407202240091,0.16698853808919803,0.1551282541676887,1.076454698630778,0.28172395068330736,0.7583774899351691,0.1638740396637078,-+---++......+.+,5,9
C1RL,1.109550946300607,0.1039553805883126,0.09657412023623221,1.0764310390198213,0.2817345269599226,0.7583774899351691,0.2977521415654998,-++--++-++.+--++,9,15
WFDC11,0.7859335793698397,-0.24088299474217156,0.22378208978590738,-1.076417665831187,0.28174050513773874,0.7583774899351691,0.870271561579399,--+-.-.......-..,5,6
FCER1A,0.9339837246422551,-0.06829626634167683,0.06344777603451071,-1.0764170253111618,0.28174079146971176,0.7583774899351691,0.18150376521785214,------+++-.----+,11,15
RBFOX1,0.8375950738510317,-0.17722050070978126,0.1646613095513213,-1.0762728730427444,0.28180523694894544,0.7584471119309266,0.20041637786165875,+.-+--.--------+,11,14
SLC25A26,1.3980272278622699,0.33506211991828827,0.3113249364748185,1.0762456862988543,0.2818173923199044,0.7584471119309266,0.012033530908233163,++-++++...-..-.+,7,10
ODAPH,0.5799849051900121,-0.5447532013148041,0.5062129756356214,-1.0761344089032685,0.28186714887826936,0.7584471119309266,0.5172749116883166,..--+-.......-..,4,5
REST,1.252378236783792,0.22504433311040237,0.20914236377809123,1.0760341857338085,0.28191196775176136,0.7584605581116821,0.0016765334320755206,-++++-+---++++++,11,16
MYCN,1.0904753726996106,0.08661372291036853,0.08050370225892393,1.0758973870765962,0.2819731506463437,0.7584758810404751,0.1602548182472478,-+-+++-+----++++,9,16
FAM132B,1.2954595132929985,0.25886546873160154,0.24061781826129258,1.0758366549998946,0.28200031581881135,0.7584758810404751,0.0965437233216999,++....+........+,4,4
KRTAP10-1,0.831673031509633,-0.18431590637611742,0.17133729618719312,-1.0757488910922501,0.28203957533806573,0.7584758810404751,0.6264707875964536,--.............-,3,3
C14orf2,1.2324436861119878,0.20899893510950404,0.19428783841703834,1.0757180522070988,0.28205337140842385,0.7584758810404751,0.008551612652536851,++-...+...+....+,5,6
WIPI2,1.1929162724984692,0.1764009583381066,0.16398912110443503,1.0756869550253105,0.2820672834936977,0.7584758810404751,0.027214992464027057,-+-++++--+-+++-+,10,16
